"subject","trial","trial.type","choice"
"8726927",3,"Which candidate is more warm?","pity.target"
"8726927",30,"Which candidate is more warm?","pity.target"
"8726927",4,"Which candidate is more warm?","pity.target"
"8726927",5,"Which candidate is more warm?","pity.target"
"8726927",6,"Which candidate is more warm?","pity.target"
"8726927",7,"Which candidate is more warm?","pity.target"
"8726927",8,"Which candidate is more warm?","pity.target"
"8726927",9,"Which candidate is more warm?","pity.target"
"8729477",1,"Which candidate is more warm?","pity.target"
"8729477",10,"Which candidate is more warm?","envy.target"
"8729477",11,"Which candidate is more warm?","envy.target"
"8729477",12,"Which candidate is more competent?","envy.target"
"8729477",13,"Which candidate is more warm?","pity.target"
"8729477",14,"Which candidate is more warm?","pity.target"
"8729477",15,"Which candidate is more warm?","envy.target"
"8729477",16,"Which candidate is more competent?","envy.target"
"8729477",17,"Which candidate is more warm?","pity.target"
"8729477",18,"Which candidate is more warm?","pity.target"
"8729477",19,"Which candidate is more warm?","pity.target"
"8729477",2,"Which candidate is more warm?","pity.target"
"8729477",20,"Which candidate is more competent?","envy.target"
"8729477",21,"Which candidate is more warm?","pity.target"
"8729477",22,"Which candidate is more competent?","envy.target"
"8729477",23,"Which candidate is more warm?","pity.target"
"8729477",24,"Which candidate is more warm?","pity.target"
"8729477",25,"Which candidate is more warm?","pity.target"
"8729477",26,"Which candidate is more warm?","pity.target"
"8729477",27,"Which candidate is more competent?","envy.target"
"8729477",28,"Which candidate is more warm?","pity.target"
"8729477",29,"Which candidate is more warm?","pity.target"
"8729477",3,"Which candidate is more competent?","envy.target"
"8729477",30,"Which candidate is more warm?","pity.target"
"8729477",4,"Which candidate is more warm?","pity.target"
"8729477",5,"Which candidate is more warm?","pity.target"
"8729477",6,"Which candidate is more warm?","pity.target"
"8729477",7,"Which candidate is more warm?","pity.target"
"8729477",8,"Which candidate is more warm?","pity.target"
"8729477",9,"Which candidate is more warm?","pity.target"
"8738829",1,"Which candidate is more warm?","pity.target"
"8738829",10,"Which candidate is more warm?","pity.target"
"8738829",11,"Which candidate is more warm?","pity.target"
"8738829",13,"Which candidate is more warm?","pity.target"
"8738829",14,"Which candidate is more warm?","pity.target"
"8738829",16,"Which candidate is more warm?","pity.target"
"8738829",18,"Which candidate is more warm?","pity.target"
"8738829",19,"Which candidate is more warm?","pity.target"
"8738829",2,"Which candidate is more warm?","pity.target"
"8738829",20,"Which candidate is more warm?","pity.target"
"8738829",21,"Which candidate is more warm?","pity.target"
"8738829",22,"Which candidate is more competent?","envy.target"
"8738829",23,"Which candidate is more warm?","pity.target"
"8738829",24,"Which candidate is more warm?","pity.target"
"8738829",25,"Which candidate is more warm?","pity.target"
"8738829",26,"Which candidate is more competent?","envy.target"
"8738829",27,"Which candidate is more competent?","envy.target"
"8738829",28,"Which candidate is more competent?","envy.target"
"8738829",29,"Which candidate is more warm?","pity.target"
"8738829",3,"Which candidate is more warm?","pity.target"
"8738829",30,"Which candidate is more warm?","pity.target"
"8738829",4,"Which candidate is more warm?","pity.target"
"8738829",5,"Which candidate is more warm?","pity.target"
"8738829",6,"Which candidate is more warm?","pity.target"
"8738829",7,"Which candidate is more warm?","pity.target"
"8738829",9,"Which candidate is more competent?","envy.target"
"8745192",1,"Which candidate is more competent?","envy.target"
"8745192",10,"Which candidate is more competent?","envy.target"
"8745192",11,"Which candidate is more competent?","envy.target"
"8745192",12,"Which candidate is more warm?","pity.target"
"8745192",13,"Which candidate is more competent?","envy.target"
"8745192",14,"Which candidate is more competent?","envy.target"
"8745192",15,"Which candidate is more competent?","envy.target"
"8745192",16,"Which candidate is more warm?","pity.target"
"8745192",17,"Which candidate is more competent?","envy.target"
"8745192",18,"Which candidate is more warm?","pity.target"
"8745192",19,"Which candidate is more competent?","envy.target"
"8745192",2,"Which candidate is more competent?","envy.target"
"8745192",20,"Which candidate is more competent?","envy.target"
"8745192",21,"Which candidate is more competent?","envy.target"
"8745192",22,"Which candidate is more warm?","pity.target"
"8745192",23,"Which candidate is more competent?","envy.target"
"8745192",24,"Which candidate is more competent?","envy.target"
"8745192",25,"Which candidate is more competent?","envy.target"
"8745192",26,"Which candidate is more warm?","pity.target"
"8745192",27,"Which candidate is more competent?","envy.target"
"8745192",28,"Which candidate is more warm?","pity.target"
"8745192",29,"Which candidate is more competent?","envy.target"
"8745192",3,"Which candidate is more competent?","envy.target"
"8745192",30,"Which candidate is more competent?","envy.target"
"8745192",4,"Which candidate is more competent?","pity.target"
"8745192",5,"Which candidate is more competent?","envy.target"
"8745192",6,"Which candidate is more competent?","envy.target"
"8745192",7,"Which candidate is more competent?","envy.target"
"8745192",8,"Which candidate is more competent?","envy.target"
"8745192",9,"Which candidate is more competent?","envy.target"
"8749763",1,"Which candidate is more competent?","envy.target"
"8749763",10,"Which candidate is more warm?","pity.target"
"8749763",11,"Which candidate is more warm?","pity.target"
"8749763",12,"Which candidate is more warm?","pity.target"
"8749763",13,"Which candidate is more warm?","pity.target"
"8749763",14,"Which candidate is more warm?","pity.target"
"8749763",15,"Which candidate is more competent?","envy.target"
"8749763",16,"Which candidate is more warm?","pity.target"
"8749763",17,"Which candidate is more competent?","envy.target"
"8749763",18,"Which candidate is more warm?","pity.target"
"8749763",19,"Which candidate is more warm?","pity.target"
"8749763",2,"Which candidate is more warm?","pity.target"
"8749763",20,"Which candidate is more warm?","pity.target"
"8749763",21,"Which candidate is more competent?","envy.target"
"8749763",22,"Which candidate is more competent?","envy.target"
"8749763",23,"Which candidate is more warm?","pity.target"
"8749763",24,"Which candidate is more competent?","envy.target"
"8749763",25,"Which candidate is more warm?","pity.target"
"8749763",26,"Which candidate is more warm?","pity.target"
"8749763",27,"Which candidate is more warm?","pity.target"
"8749763",28,"Which candidate is more warm?","pity.target"
"8749763",29,"Which candidate is more warm?","pity.target"
"8749763",3,"Which candidate is more warm?","pity.target"
"8749763",30,"Which candidate is more warm?","pity.target"
"8749763",4,"Which candidate is more warm?","pity.target"
"8749763",5,"Which candidate is more warm?","pity.target"
"8749763",6,"Which candidate is more warm?","pity.target"
"8749763",7,"Which candidate is more warm?","pity.target"
"8749763",8,"Which candidate is more warm?","pity.target"
"8749763",9,"Which candidate is more warm?","pity.target"
"8751354",1,"Which candidate is more warm?","pity.target"
"8751354",10,"Which candidate is more warm?","envy.target"
"8751354",11,"Which candidate is more warm?","pity.target"
"8751354",12,"Which candidate is more competent?","envy.target"
"8751354",13,"Which candidate is more warm?","pity.target"
"8751354",14,"Which candidate is more competent?","envy.target"
"8751354",15,"Which candidate is more competent?","envy.target"
"8751354",16,"Which candidate is more warm?","pity.target"
"8751354",17,"Which candidate is more competent?","envy.target"
"8751354",18,"Which candidate is more warm?","pity.target"
"8751354",19,"Which candidate is more warm?","pity.target"
"8751354",2,"Which candidate is more warm?","pity.target"
"8751354",20,"Which candidate is more competent?","envy.target"
"8751354",21,"Which candidate is more warm?","pity.target"
"8751354",22,"Which candidate is more competent?","envy.target"
"8751354",23,"Which candidate is more warm?","pity.target"
"8751354",24,"Which candidate is more competent?","envy.target"
"8751354",25,"Which candidate is more competent?","envy.target"
"8751354",26,"Which candidate is more competent?","envy.target"
"8751354",27,"Which candidate is more warm?","pity.target"
"8751354",28,"Which candidate is more competent?","envy.target"
"8751354",29,"Which candidate is more competent?","envy.target"
"8751354",3,"Which candidate is more warm?","pity.target"
"8751354",30,"Which candidate is more competent?","envy.target"
"8751354",4,"Which candidate is more warm?","pity.target"
"8751354",5,"Which candidate is more warm?","pity.target"
"8751354",6,"Which candidate is more competent?","envy.target"
"8751354",7,"Which candidate is more competent?","envy.target"
"8751354",8,"Which candidate is more warm?","pity.target"
"8751354",9,"Which candidate is more competent?","envy.target"
"8769149",1,"Which candidate is more warm?","pity.target"
"8769149",10,"Which candidate is more warm?","pity.target"
"8769149",11,"Which candidate is more competent?","envy.target"
"8769149",12,"Which candidate is more competent?","envy.target"
"8769149",13,"Which candidate is more warm?","pity.target"
"8769149",14,"Which candidate is more competent?","envy.target"
"8769149",15,"Which candidate is more competent?","envy.target"
"8769149",16,"Which candidate is more warm?","pity.target"
"8769149",17,"Which candidate is more competent?","envy.target"
"8769149",18,"Which candidate is more competent?","envy.target"
"8769149",19,"Which candidate is more warm?","pity.target"
"8769149",2,"Which candidate is more warm?","pity.target"
"8769149",20,"Which candidate is more competent?","envy.target"
"8769149",21,"Which candidate is more warm?","pity.target"
"8769149",22,"Which candidate is more warm?","pity.target"
"8769149",23,"Which candidate is more warm?","pity.target"
"8769149",24,"Which candidate is more competent?","envy.target"
"8769149",25,"Which candidate is more competent?","pity.target"
"8769149",26,"Which candidate is more warm?","pity.target"
"8769149",27,"Which candidate is more warm?","pity.target"
